Code groupe;Libelle groupe;Type groupe;Milieu groupe;Support groupe;Code paramètre;Libelle paramètre;Fraction paramètre;Unite parametre;Defaut parametre;
2010;Cond. Environnementales (lacs);ENV;Prélèvements et analyses lacs;;1422;Limpidité;;Sans objet;O;
2010;Cond. Environnementales (lacs);ENV;Prélèvements et analyses lacs;;1423;Boues surn;;Sans objet;O;
2010;Cond. Environnementales (lacs);ENV;Prélèvements et analyses lacs;;1424;Autr.corps;;Sans objet;O;
2010;Cond. Environnementales (lacs);ENV;Prélèvements et analyses lacs;;1425;Météo;;Sans objet;O;
2010;Cond. Environnementales (lacs);ENV;Prélèvements et analyses lacs;;5915;Surfac.eau;;Sans objet;O;
2010;Cond. Environnementales (lacs);ENV;Prélèvements et analyses lacs;;6565;Intensvent;;Sans objet;O;
2010;Cond. Environnementales (lacs);ENV;Prélèvements et analyses lacs;;6566;Marnage;;Sans objet;O;
2010;Cond. Environnementales (lacs);ENV;Prélèvements et analyses lacs;;6567;Amplimarna;;Sans objet;O;
2011;Mesures in situ (lacs - groupe 1 );SIT;Prélèvements et analyses lacs;Eau;1301;Temp. eau;Eau brute;degré Celsius;O;
2011;Mesures in situ (lacs - groupe 1 );SIT;Prélèvements et analyses lacs;Eau;1302;pH;Eau brute;unité pH;O;
2011;Mesures in situ (lacs - groupe 1 );SIT;Prélèvements et analyses lacs;Eau;1303;Conductiv.;Eau brute;microSiemens par centimètre;O;
2011;Mesures in situ (lacs - groupe 1 );SIT;Prélèvements et analyses lacs;Eau;1311;O2 dissous;Eau brute;milligramme par litre;O;
2011;Mesures in situ (lacs - groupe 1 );SIT;Prélèvements et analyses lacs;Eau;1312;SATUR.O2;Eau brute;pourcentage;O;
2011;Mesures in situ (lacs - groupe 1 );SIT;Prélèvements et analyses lacs;Eau;1332;LimpiSecch;Eau brute;mètre;O;
2011;Mesures in situ (lacs - groupe 1 );SIT;Prélèvements et analyses lacs;Eau;1439;CHL.A;Eau brute;microgramme par litre;O;
2012;Macropolluants (lacs - groupe 2 et 2bis);ANA;Prélèvements et analyses lacs;Eau;1295;Turb.Néph.;Eau brute;nephelometric formazine unit;O;
2012;Macropolluants (lacs - groupe 2 et 2bis);ANA;Prélèvements et analyses lacs;Eau;1305;MES;Eau brute;milligramme par litre;O;
2012;Macropolluants (lacs - groupe 2 et 2bis);ANA;Prélèvements et analyses lacs;Eau;1319;NKJ;Eau brute;milligramme par litre;O;
2012;Macropolluants (lacs - groupe 2 et 2bis);ANA;Prélèvements et analyses lacs;Eau;1335;NH4+;Phase aqueuse de l'eau (filtrée, centrifugée...);milligramme par litre;O;
2012;Macropolluants (lacs - groupe 2 et 2bis);ANA;Prélèvements et analyses lacs;Eau;1339;NO2-;Phase aqueuse de l'eau (filtrée, centrifugée...);milligramme par litre;O;
2012;Macropolluants (lacs - groupe 2 et 2bis);ANA;Prélèvements et analyses lacs;Eau;1340;NO3-;Phase aqueuse de l'eau (filtrée, centrifugée...);milligramme par litre;O;
2012;Macropolluants (lacs - groupe 2 et 2bis);ANA;Prélèvements et analyses lacs;Eau;1342;SiO3--;Phase aqueuse de l'eau (filtrée, centrifugée...);milligramme par litre;O;
2012;Macropolluants (lacs - groupe 2 et 2bis);ANA;Prélèvements et analyses lacs;Eau;1350;P total;Eau brute;milligramme par litre;O;
2012;Macropolluants (lacs - groupe 2 et 2bis);ANA;Prélèvements et analyses lacs;Eau;1433;Orthophosp;Phase aqueuse de l'eau (filtrée, centrifugée...);milligramme par litre;O;
2012;Macropolluants (lacs - groupe 2 et 2bis);ANA;Prélèvements et analyses lacs;Eau;1436;PHEOPIG.;Eau brute;microgramme par litre;O;
2012;Macropolluants (lacs - groupe 2 et 2bis);ANA;Prélèvements et analyses lacs;Eau;1439;CHL.A;Eau brute;microgramme par litre;O;
2012;Macropolluants (lacs - groupe 2 et 2bis);ANA;Prélèvements et analyses lacs;Eau;1841;C Orga;Phase aqueuse de l'eau (filtrée, centrifugée...);milligramme par litre;O;
2012;Macropolluants (lacs - groupe 2 et 2bis);ANA;Prélèvements et analyses lacs;Eau;2835;Mat min;Eau brute;milligramme par litre;O;
2012;Macropolluants (lacs - groupe 2 et 2bis);ANA;Prélèvements et analyses lacs;Eau;1095;DBO5 ad2;Eau brute;milligramme d'oxygène par litre;N;
2012;Macropolluants (lacs - groupe 2 et 2bis);ANA;Prélèvements et analyses lacs;Eau;1313;DBO5;Eau brute;milligramme d'oxygène par litre;N;
2013;Ions Majeurs (lacs - Groupe 3);ANA;Prélèvements et analyses lacs;Eau;1346;TA;Phase aqueuse de l'eau (filtrée, centrifugée...);degré français;O;
2013;Ions Majeurs (lacs - Groupe 3);ANA;Prélèvements et analyses lacs;Eau;1347;TAC;Phase aqueuse de l'eau (filtrée, centrifugée...);degré français;O;
2013;Ions Majeurs (lacs - Groupe 3);ANA;Prélèvements et analyses lacs;Eau;1327;HCO3-;Phase aqueuse de l'eau (filtrée, centrifugée...);milligramme par litre;O;
2013;Ions Majeurs (lacs - Groupe 3);ANA;Prélèvements et analyses lacs;Eau;1337;Cl-;Phase aqueuse de l'eau (filtrée, centrifugée...);milligramme par litre;O;
2013;Ions Majeurs (lacs - Groupe 3);ANA;Prélèvements et analyses lacs;Eau;1338;SO4--;Phase aqueuse de l'eau (filtrée, centrifugée...);milligramme par litre;O;
2013;Ions Majeurs (lacs - Groupe 3);ANA;Prélèvements et analyses lacs;Eau;1345;Dureté;Phase aqueuse de l'eau (filtrée, centrifugée...);degré français;O;
2013;Ions Majeurs (lacs - Groupe 3);ANA;Prélèvements et analyses lacs;Eau;1367;K;Phase aqueuse de l'eau (filtrée, centrifugée...);milligramme par litre;O;
2013;Ions Majeurs (lacs - Groupe 3);ANA;Prélèvements et analyses lacs;Eau;1372;Mg;Phase aqueuse de l'eau (filtrée, centrifugée...);milligramme par litre;O;
2013;Ions Majeurs (lacs - Groupe 3);ANA;Prélèvements et analyses lacs;Eau;1374;Ca;Phase aqueuse de l'eau (filtrée, centrifugée...);milligramme par litre;O;
2013;Ions Majeurs (lacs - Groupe 3);ANA;Prélèvements et analyses lacs;Eau;1375;Na;Phase aqueuse de l'eau (filtrée, centrifugée...);milligramme par litre;O;
2014;Polluants Spécifiques EE (lacs);ANA;Prélèvements et analyses lacs;Eau;1670;Métazachlo;Eau brute;microgramme par litre;O;
2014;Polluants Spécifiques EE (lacs);ANA;Prélèvements et analyses lacs;Eau;1383;Zn;Phase aqueuse de l'eau (filtrée, centrifugée...);microgramme par litre;O;
2014;Polluants Spécifiques EE (lacs);ANA;Prélèvements et analyses lacs;Eau;1369;As;Phase aqueuse de l'eau (filtrée, centrifugée...);microgramme par litre;O;
2014;Polluants Spécifiques EE (lacs);ANA;Prélèvements et analyses lacs;Eau;1392;Cu;Phase aqueuse de l'eau (filtrée, centrifugée...);microgramme par litre;O;
2014;Polluants Spécifiques EE (lacs);ANA;Prélèvements et analyses lacs;Eau;1389;Cr;Phase aqueuse de l'eau (filtrée, centrifugée...);microgramme par litre;O;
2014;Polluants Spécifiques EE (lacs);ANA;Prélèvements et analyses lacs;Eau;1136;Chlortolu;Eau brute;microgramme par litre;O;
2014;Polluants Spécifiques EE (lacs);ANA;Prélèvements et analyses lacs;Eau;1105;Aminotriaz;Eau brute;microgramme par litre;O;
2014;Polluants Spécifiques EE (lacs);ANA;Prélèvements et analyses lacs;Eau;1882;Nicosulfur;Eau brute;microgramme par litre;O;
2014;Polluants Spécifiques EE (lacs);ANA;Prélèvements et analyses lacs;Eau;1667;Oxadiazon;Eau brute;microgramme par litre;O;
2014;Polluants Spécifiques EE (lacs);ANA;Prélèvements et analyses lacs;Eau;1907;AMPA;Eau brute;microgramme par litre;O;
2014;Polluants Spécifiques EE (lacs);ANA;Prélèvements et analyses lacs;Eau;1506;Glyphosate;Eau brute;microgramme par litre;O;
2014;Polluants Spécifiques EE (lacs);ANA;Prélèvements et analyses lacs;Eau;1113;Bentazone;Eau brute;microgramme par litre;O;
2014;Polluants Spécifiques EE (lacs);ANA;Prélèvements et analyses lacs;Eau;1212;2.4-MCPA;Eau brute;microgramme par litre;O;
2015;Substances état chimique (lacs);ANA;Prélèvements et analyses lacs;Eau;1115;Benzo(a)py;Eau brute;microgramme par litre;O;
2015;Substances état chimique (lacs);ANA;Prélèvements et analyses lacs;Eau;1116;Benzo(b)fl;Eau brute;microgramme par litre;O;
2015;Substances état chimique (lacs);ANA;Prélèvements et analyses lacs;Eau;1117;Benzo(k)fl;Eau brute;microgramme par litre;O;
